id	filename	md5	size	state
5b0b990a-2e85-41c8-a65c-aac839eb0071	c0ce73ec-2494-4119-afc7-94e51b4a3a29_wxs_gdc_realn.bam	60be6808d003a27e721d4639b6cde5a7	20538668861	released
f756435a-4f0d-4d5c-8eee-d6c9a3dcd84f	dc83b106-af68-430d-b92c-24bb7199925e_wxs_gdc_realn.bam	4579bd245e4cd1510c2ff530980ad133	14041044340	released
ad65fc45-bf77-439f-bfbe-9d93e38ab4e4	b1bc41b6-e8ed-49f0-a562-c9f7c96b3a8c_wxs_gdc_realn.bam	1dd0cd8a1389d7b64200dcfb583df993	6246928341	released
72b56cb1-7e46-4397-8b51-f78e3ff9ca09	77f9d11d-234b-478e-b1a9-a0afb274ab55_wxs_gdc_realn.bam	4e720b86a56f91e18c8eae133f4a88e5	6921261044	released
ef07d43c-99d5-4c66-9d75-2bfa5f6c8c52	2d64a188-64b2-4fe7-9c6f-f5d963135ce4_wxs_gdc_realn.bam	a1eee0d192541a23f5b6f71e9fa9f552	10063519743	released
42365768-224a-42ac-a5fc-2867a2dec33c	5c94c3ec-7a23-48c1-a65b-4ea0d401b5fb_wxs_gdc_realn.bam	ec6e92d80bf7381aec16cee5c6d990b1	11149263038	released
e546e6ff-6afe-4888-9230-e63cff80348b	3eb767a9-f80b-4845-b783-27005a8a6b34_wxs_gdc_realn.bam	ee1e81e1d0e7452ed528d79613fde05e	16311150630	released
a982e150-efea-499c-a6b5-3f857a8bfbf0	f7ffcce9-2a24-4abe-8f8c-b9ba6a770803_wxs_gdc_realn.bam	407fb4c9b60e4d9477a578862bf0e7a6	17151408394	released
9c9f6929-8569-4089-8faf-b15ff79a88b0	c21f9933-734e-4834-a89d-5c4b683cecae_wxs_gdc_realn.bam	07f64e4890e2bbf655db6fc02b2f44bb	13160245158	released
f4f0e724-8f05-4288-bb34-ceaeae93df0c	683bcd38-6248-4771-b24e-a22ce5c301d4_wxs_gdc_realn.bam	6ed00550d558f3a7c0e47eedf720a471	10617424553	released
7ffd750c-0516-47aa-b578-bbc829f12649	f8659a83-8562-4056-b28a-e588b68c0276_wxs_gdc_realn.bam	241824e127b41a24cb34feed42369510	11543466076	released
a0ae4b36-e72f-45b2-9f8e-85f9e2e5b38e	db6babbd-b14c-405b-8c1f-9908ea26b574_wxs_gdc_realn.bam	44fa255a06c6e983fe20c0e8332e0e5b	11277191345	released
0e1b4fc2-9dea-459b-b8d9-4949e8c7f824	0b75e374-8428-4022-a2ec-06b625c6ab92_wxs_gdc_realn.bam	d7c845171429e9edeac7228303cb3dc8	21107420193	released
75f99b4a-9428-4069-888b-bd350d457aeb	ebb5cdb6-df4a-436d-b4a6-1655d263e3dd_wxs_gdc_realn.bam	329cd0c17e698a915cf788d0532108b6	20322955074	released
c8d087ce-14f1-4188-badf-9c483894d9ee	0f864c3a-117e-4d6b-a31f-79284943431e_wxs_gdc_realn.bam	d03b7b26d656746ffd40cc4291c9294b	15068264600	released
d95d9e39-4236-4887-ad91-bcf74f6df713	4fd5e4de-0e63-425d-a352-ecb88a9bcfbd_wxs_gdc_realn.bam	3e46d56b563537bc8580a9a5738ac418	11009264453	released
36cd644e-6ee3-4d9e-8bfb-b60112360617	a7cc5ca5-af6e-4148-ad09-e176c6c9ae60_wxs_gdc_realn.bam	40bfe3a8ec3529f703e3fbd984d8980c	8780903804	released
08af8fde-caac-4676-a458-f709e4d10891	5aed5223-6b9c-4905-b96a-b64682883413_wxs_gdc_realn.bam	ccdd6ae81b29058277eb8ac25de749ce	14671329331	released
caa208da-6704-4f1f-a7a0-ee3bb6f406f3	0d628ec8-169a-4040-afee-a3cfc33abb17_wxs_gdc_realn.bam	e7af6a972c08e58679327596ded2797c	13416980940	released
70ffb8df-46f1-4647-9107-cce55e818b94	fcdb086f-6e88-49ce-a202-b611584a080c_wxs_gdc_realn.bam	237f11f8a2356ca5c11a0201c7f36fbd	18479363644	released
59d3dfec-470b-4d8f-b92f-d3414edd4094	77c173b9-4165-46f3-a0ed-2430d2455cbc_wxs_gdc_realn.bam	97e9c3da0652a0e40b4ef55b6a71ae49	15725065245	released
2b0eccb6-3593-4d24-a8d6-260328d919e7	9c800e77-a9a0-4453-9cbb-89032001a8ff_wxs_gdc_realn.bam	32164be23b44ce4365bdc66af602da01	8609145418	released
76ba6d4c-75c1-45af-966e-c91b3a179307	149cff48-9318-46f3-9cae-2258bf2e592d_wxs_gdc_realn.bam	eb53262ddd16fc2d24dfd2e64a1b0e80	9737344009	released
f88b9b35-f22d-48d4-bf55-5f03a8e2044f	37b82f2a-acca-4974-9e23-36d71784878e_wxs_gdc_realn.bam	14ce1ccc5afc681d77e6fd72b7568454	10342053108	released
720cf4a3-0fb5-42f1-a3ba-49f480fcc392	8c896e3f-272c-4fc2-a849-a808ce632816_wxs_gdc_realn.bam	8db6317fa299fa4bca6542e69476f4e7	14786002316	released
01f505d3-c86d-4160-9773-c365d70f695f	1d6d53eb-8aba-4960-ae10-3e72ae78898e_wxs_gdc_realn.bam	2c316132219b158888020110c094a60b	13649315698	released
5213ea9d-8bbe-47ee-9d9f-ca0a28bbeb33	f997634b-daa1-44c7-a9af-2b6897856b91_wxs_gdc_realn.bam	c18e6659fde49006b44fb86097bbaac4	18070583760	released
a0555f2a-6f28-4b74-a9c0-9a7dbccb96c9	285c4dba-3695-4811-99b2-ad383c9dc3fc_wxs_gdc_realn.bam	bb9aa7f10e05775e5fea4555f0553bc9	10692805315	released
8e33c3a3-809a-420a-96cd-8592f1251ea3	6ebebc76-bf34-434d-9431-083319f71255_wxs_gdc_realn.bam	1dc741e3c5fd9e93821fb471e66759cc	12217101712	released
58bb51f8-5252-4b3c-bf47-6f49b2324fe3	33c3c4a5-5485-4ae2-8a3c-7cf4507b847b_wxs_gdc_realn.bam	f0fae89f141f6877f5ebbca85a8e280d	11591803108	released
391c3bc3-be25-47d2-a509-6560d42e9f66	afc5550b-014e-421f-b15d-d71f605f7f23_wxs_gdc_realn.bam	3c134257dc8e2f757d4865504d5ea28f	13892142689	released
22084c7a-cc89-427f-98c4-27ea6abb7818	1325348c-64b8-4be6-a078-8fac1b3bb44f_wxs_gdc_realn.bam	02dc8055e510803833aa4b7f644e957e	13498333094	released
24056a19-0aa5-490b-a41e-b57e42ac56cb	65fa1308-8a77-4498-a2da-3cf6f15b7dc9_wxs_gdc_realn.bam	d104181260d1c1c6419bec8c8d76de70	9245303391	released
39ff5b8b-2ec4-4cd9-85bc-4c6487145ac5	d104cd81-e581-421d-a949-16cff9bca661_wxs_gdc_realn.bam	3461f227975186f09366712c5649cc6d	13653175093	released
32931bc7-dd59-4cfb-8e79-ec0a29ff97ac	ac048a47-f5bd-442f-b742-eb89f6a7a84f_wxs_gdc_realn.bam	34bd4c4bc72e11d1793c6543957016b5	8628086885	released
0fa1d605-9318-4995-bf10-563f14169d04	593c7875-d135-4161-bb23-264642a29084_wxs_gdc_realn.bam	e2aad8d62074b683e18c7f9c22fc937d	12185900088	released
5598171c-adb6-4eef-8bd2-08088091c783	e399c9d1-d101-470f-8d30-af5ec870e95a_wxs_gdc_realn.bam	b3c4dc8e0dadaad140e1a30d5067ea58	11891212157	released
806bc450-5536-4e43-aa94-5cee936ea0f5	8be7e7a6-5f89-4f61-aaf5-0e8609f17124_wxs_gdc_realn.bam	3bc3f2e5d7f97d9a5ae2eca821a2d011	21269913321	released
007e4eca-dca4-41d9-93c9-d60836292f4f	27561a6d-8637-4937-ade5-e4e02bf79fec_wxs_gdc_realn.bam	7e4683212b020db6704dc1b33c9e11a7	22021442159	released
8dbd4662-581f-49f3-8274-6c5f3d1418af	173c1518-6bcb-4e25-a119-de32dab91286_wxs_gdc_realn.bam	7fe603a4fffb075c8ea0c2722652c47c	12671112467	released
43d80fa9-b3ba-46a7-b69d-be1f48ed58ae	59708e93-e978-4f23-9f0a-7eea1f851fa0_wxs_gdc_realn.bam	29e1d4acb1d3cb028cc1a0f45cdb4528	12799693965	released
ff986d51-641c-4e10-beff-1852fe20aff8	a35775c2-b069-4eb4-8b54-631a4d99907d_wxs_gdc_realn.bam	74993a658cb10a0017e985ec55f60da1	14850306356	released
cbf5010d-9251-41a1-815e-1f27dfd8ab7a	b833e093-cd12-441b-9791-fdd25c031925_wxs_gdc_realn.bam	e4d49ea2ee306f1160254765d506da37	16487450506	released
a9b483d2-c3a4-4233-88f6-40ae1e443c56	1e82025a-5704-46e6-ac57-8f4318969cc5_wxs_gdc_realn.bam	e7f02f1cccdcb7c3a89d90170586af8f	13767139057	released
64373ef8-bd3a-498b-b04a-697479728435	bba535e3-c48a-4b50-af45-409c099d5be0_wxs_gdc_realn.bam	4358cb43b991dbf958261236ea659b72	18992937247	released
457b3ef7-f150-46ab-811e-941cb201abf4	ef726884-0dba-4561-bdbb-76836cf6cc3d_wxs_gdc_realn.bam	9bd3cf87e7dc788c9c7cf56535e113af	9775764604	released
17b5d2f2-c8c9-4faf-b27e-edbc7a3e4bd0	c3da3cc2-2299-4a3e-9de8-7a1d0a10345d_wxs_gdc_realn.bam	a9d645e0b26230ef0f0d3a52500e6db7	11469040322	released
54280dee-35fd-4a22-9538-bd655e641c9a	41dea334-9fa2-4ba1-8091-a17d80d8e950_wxs_gdc_realn.bam	c2fdba4b2f1d43b78d762fdd80e43d35	21291301620	released
5813c4f4-0579-45d3-aeba-e7e72bedf831	90e12daf-9cc0-48ae-a8b6-f59ff2037384_wxs_gdc_realn.bam	7db5a6642b473efad6e09a5bafc8e152	15096544634	released
28f803a4-a873-4939-ad25-eeb1171acacf	0c579d4b-726a-4969-acb5-e0f3b977778e_wxs_gdc_realn.bam	05faad459f12014eb698ec0676caa416	13100926752	released
d9f2675a-4248-47a9-990e-ec88fe92256f	bd8aed9e-9a24-4bfa-9b02-0e11e31ed01b_wxs_gdc_realn.bam	224c69192aab49c828b515a77d3cefe8	11919486456	released
69e7724a-4885-456a-8e59-e2fc6c2ba16e	5c843250-8dd1-488d-a5d3-76768e7ccec2_wxs_gdc_realn.bam	28fae7ed6b86ed99f8e52dd949dad4be	13220040569	released
d2c59e86-0b1e-41da-9de4-9c6b94e1c4b3	f6f41c41-66ba-4975-89ba-044ef679332d_wxs_gdc_realn.bam	f4605054408251cedd9d1aa9950ba911	19415600948	released
aa3e3f9a-eee9-421f-bf6d-9e0e8f10f149	7ff50417-9a80-423a-a406-cc0eafcfc1be_wxs_gdc_realn.bam	e31d9e2bf8cb261adc6ebd4b57044ca8	17323111501	released
48d2cd32-4f3a-46ea-aa6d-ebb4d61963c9	f9fd3c7e-20a6-4d48-a45b-6482fdc10173_wxs_gdc_realn.bam	3fe047e0b41a740d581fc7775ac0c94a	18439876760	released
7ea9ab0c-444a-4112-8fe6-5869b711353b	5fed4b8a-4b59-4424-bbf1-bc73ce041361_wxs_gdc_realn.bam	c286004fcf901db8dc1dfdb3377899f5	15596055080	released
535ac469-7200-4895-9beb-10a990065cc9	f7fccbea-466d-4def-a32e-b86f408873ef_wxs_gdc_realn.bam	2553972b059e5c045a86463d0324b264	9871971594	released
3cc94c69-d868-4c45-b5d6-eabd010fdd2c	6d78964f-aa0d-4062-980d-db9e8ca784c1_wxs_gdc_realn.bam	80403ba01aa913073c8ee94060e7c25c	12105612907	released
273bd0f4-452b-49b7-90df-b9a292de6879	c62e13c2-34be-41a1-a112-8efb3eddd782_wxs_gdc_realn.bam	6a9d356bef3f8b5952e36ff27a2e5036	19276828405	released
bb467add-e4f4-4d17-acbc-a71e33e5f037	ec01f1a6-4386-4d6d-bc3f-298bf493c28a_wxs_gdc_realn.bam	9fefc93764c192a54d0e12d36980ec7f	12876890610	released
ef4376bb-70ea-48bd-9e85-7aedb2f591b5	4bb07f28-fa98-4583-bbd5-4a38ca63b306_wxs_gdc_realn.bam	0b516ceee0a9570c62a16d8c78664963	9427760213	released
2d9e17fd-5ba8-49c8-be8f-ebb57169bb23	2226b682-b9de-450c-85e0-204ddd200a78_wxs_gdc_realn.bam	2a55fa7c3ef0d8d9328b1ef9903bc6f8	8466624232	released
49793ca7-48db-4f84-b783-73ce528e12ed	1693264c-6c82-46da-8179-e2779233215d_wxs_gdc_realn.bam	0f6bf52c604422e86cc23c8b2c883a3a	12545638749	released
1cfe5459-3082-45d0-8014-8231a0f2e02d	ab6116f1-2039-4966-8497-c7e5c5423ccb_wxs_gdc_realn.bam	376efbb95ca3437d181335e2b5e81be8	9591561475	released
5d8efade-f9b3-4c64-a8d9-f5b7365770ac	b69daea4-d849-4a78-8ee3-3463829dceda_wxs_gdc_realn.bam	481bba5dca9fcdda12779b4927098a48	9159904442	released
77dc2126-11f9-4d2c-ac36-a9f25ad79731	17d7bb1b-b610-4c13-a8e6-116a705e935d_wxs_gdc_realn.bam	4e4070a5cb42a11a69d7e5af42c8bb2c	11570721539	released
8fe57850-69e2-4445-a39f-6c31e861292f	c10320f6-6103-4f86-91a7-9e4ea57dc848_wxs_gdc_realn.bam	5f5653dc09fbbf942f030d007e57ea25	10139236214	released
78330b17-e12c-4101-98b8-8268d06776b9	666c8060-2ca0-4038-9294-fc5218241ca0_wxs_gdc_realn.bam	499cfac83a047e1f0800d2a9671b1510	8290479615	released
5b3ab078-edf5-42a0-9fd6-87ca2f8e70f0	3f28b85c-0386-4ada-aab9-a41c567e8147_wxs_gdc_realn.bam	fe12890e30c247756aa3a6f8e8f3fa0e	13185128796	released
86eb5cee-8da2-44a7-aa57-ca918afe2c9a	0c645096-a2da-48b0-add4-aa2b5a06f958_wxs_gdc_realn.bam	75ebfb0fc44558b1b73b9cfe2fa54301	11611172784	released
e00f17fa-445f-43cd-a791-da31494ae366	b3b45e06-5837-4fe4-ba7b-ffb7f2fd535e_wxs_gdc_realn.bam	e130573d076eca099885ea1d33a4b0f0	17982382461	released
2cc3f9f0-7221-4285-8904-8047f00050fa	ecdb39bc-f59d-4b7e-8541-985acea634f9_wxs_gdc_realn.bam	7beb1ae205fe2063acad4b99749bc1ca	20853825510	released
59b4c62e-923e-43fd-af25-e76fdf38c3da	8a3c927a-994c-42c7-9f30-1772fd5e4835_wxs_gdc_realn.bam	dd93846f290c57c796749ab8954c567f	14635163924	released
347ef17e-3d58-4f52-bb89-d7b697e61d6c	f88b2f4c-15f1-4808-bcec-89abc7466de6_wxs_gdc_realn.bam	8e3329f8f2c6aa03b3990b916579dd90	11202234617	released
0d78b409-33e6-44a7-8c83-dc61b72c8384	ca900907-6e1a-4cc4-8ca3-ccd4162db542_wxs_gdc_realn.bam	b95db9bc268201d917b79f054d2b692d	12147779351	released
ed0f8019-bcc4-4d1f-a532-280493665a35	973d0577-8ca4-44a1-817f-1d3c1bada151_wxs_gdc_realn.bam	9874b6fe243c70dbb347c3b6d8ef370a	12146954472	released
344ed642-b6fe-4cdf-abe1-8e905050f738	cd984d8b-105e-42bc-8cfc-608b21b8bfa0_wxs_gdc_realn.bam	e006d77d03ed30403a7c97feb2a6d965	18203979708	released
282a36e3-e36d-4dd3-84e4-9ddead1ec1ba	9b3e164d-aaa0-4bb5-b7b8-6264b2746a47_wxs_gdc_realn.bam	8ca018082c37993f1833c9a021467949	20576775775	released
8a3aba9a-71a4-4936-ab32-c70cc55703e6	56924619-0724-4b3e-9c53-27c27d3789d6_wxs_gdc_realn.bam	68d116761136663296225b6259831d3a	11508689310	released
d4f3f8ee-5958-4a2a-8a9f-e9e2f75d545a	eb5d6516-bb61-449f-b9cd-728991705831_wxs_gdc_realn.bam	c025ff1818e388a94e2f667b3d66fadb	9350395957	released
5a0eb0dd-aabb-467d-bdee-36f7e1ded9a2	052ddf38-2338-4271-8154-38d24df6c6c3_wxs_gdc_realn.bam	b233a410be1a63c9233534a473febcac	16327103948	released
c50a4c67-186e-44c3-8299-d15c3803dff7	a9e3e375-d384-4f3b-864a-587165d27fbf_wxs_gdc_realn.bam	ad0dc5308562e5dc8502c89dc25d039c	8370785067	released
c466aea1-aa8a-4f18-9861-7dca39245975	3e02d723-691a-448c-85e2-4e39a3696ba5_wxs_gdc_realn.bam	c0cfdc1107587e5ea2414b9976e42840	16632128558	released
ff3f83d8-e856-4f69-8342-b6035e8f744c	d8206463-2a1f-4d8e-bca6-ce512f54b403_wxs_gdc_realn.bam	a3063cb4da000097e6bcc115a4063906	10338382659	released
ec5c1a12-5123-425e-b08f-2e9d137cc316	e93eb9c6-b20c-4560-82fc-1aac0deffffa_wxs_gdc_realn.bam	9fc23731f876df41ce4abd3fd568d90d	12178910205	released
0c6b6d91-54d6-4517-994b-9538865220de	edf74f91-42ba-4c36-8bc3-ee35875cf521_wxs_gdc_realn.bam	263e7b539e8fa9a83d5346bd098261c1	11403055086	released
06dd10a5-a7cb-4f88-a835-34817750a054	46c21cf6-e0ec-403b-9b10-c4412029e0e1_wxs_gdc_realn.bam	6d9b2a17b1f046b15b6c976759b66c05	12556136108	released
72a695b6-0a94-4a7e-918b-61592df849b0	612fd956-9a41-4201-9d74-6ab50f6ae987_wxs_gdc_realn.bam	4fb5c5556cf3ad3fba26906ca34e1877	18458443379	released
d18e22dd-6cf6-423e-85f1-deb514b6b304	02addf8a-9108-4a60-bba3-c45d654a30f7_wxs_gdc_realn.bam	574539328f57f5a7d1596dc9dd053f79	21518915189	released
65e27722-e8ca-47ca-ac1e-e9ffaced2482	96624006-b7b9-4f04-b31d-8132ea22f7e9_wxs_gdc_realn.bam	494bff9f404c32d74fc232686b0ccab8	11021601949	released
ae582b5a-7800-4ea4-a03e-4e9012d12741	76efb030-c8f7-41e9-bb9c-5884bdd4bb53_wxs_gdc_realn.bam	8ee32bdc18cb4184efd4e27fd461e58a	10992152795	released
8d1fab1d-05c1-4169-aadc-1599124464cc	c14e29aa-a979-4452-8019-7eebfb3d5d04_wxs_gdc_realn.bam	d8fd7ed4488628737facb9ccf3aa71f6	20261210006	released
e1ef4fc8-2732-4eff-9d4c-70b591980917	91f458e6-64b7-454d-a542-b0aa23638fd8_wxs_gdc_realn.bam	5f591d2555562a8e96e0d6c58341427c	19484975411	released
f5e0e539-ab62-4e6c-9bee-d6888f35baaa	780f4201-4e59-47b8-b3b7-d322a6162b2d_wxs_gdc_realn.bam	3bdac01f9ebf22f5048e23c49077603b	14064558807	released
ff17951e-7091-402b-9c6c-ca6a26033227	fdf4684d-6346-469c-b07b-5d4846a8816a_wxs_gdc_realn.bam	56962507b1cd67d512b26066bc427f17	15819052486	released
628314f1-0fea-491c-aca6-0759b70568f6	1de45aad-ce3a-41d6-bb7d-d8f43d3cf8cd_wxs_gdc_realn.bam	0b94e70949fc01ff29eda4c7332ecb6d	10161318744	released
1745f481-3286-4928-83e6-10f684cad4a2	b00c2edd-0ed7-4d58-a492-7096f3ca9c06_wxs_gdc_realn.bam	b022d8034de00eb384aae6cd3b523140	13063978255	released
c3f4ca9e-d43c-4877-9e86-d1d970e23213	3ddb747a-54ce-430d-9b95-efb61ff3d1bf_wxs_gdc_realn.bam	951c502df8ca865768fd8dfbe4c8ea0c	18806738237	released
1f905544-6497-4c76-b49c-44792c4d5146	9fbf44e2-2f8a-4c7f-a3aa-c6828414bbb3_wxs_gdc_realn.bam	0a7f8e05114f406414b9ec6d1fa69ef6	14630499886	released
2ebda0ff-1041-4ee3-8cc5-624dc7e210c9	d50dde9a-033c-4f9a-88df-fc82368657de_wxs_gdc_realn.bam	ab7fafc1ecd238ebee79e1d052ba41b2	11196161091	released
75f03403-1bf3-4795-bbd5-6476041c0d8b	51ef3988-3292-4d08-b1c3-4a3499d5645a_wxs_gdc_realn.bam	7eea3bf2457cbe63f07c558a570bd297	11939766268	released
20ee422b-a247-4802-8947-b047530206e0	7a00fec5-1f57-4aa2-891a-75c1ece8b60b_wxs_gdc_realn.bam	e116ec9aa9b5aee15b732f95446a5a2c	9655200219	released
06d441f1-42a7-43e9-a6f4-da0753853169	5f28c46e-e091-4701-bf63-bbb16aa03f4d_wxs_gdc_realn.bam	697f335dc1ee955d2f4161a7a841daf2	6593627599	released
9f9ab765-d0c4-41c2-9ed2-df397e1978d5	c694eef1-646e-4af4-8945-236ba4f6c70c_wxs_gdc_realn.bam	d0a1d6b4792a84232d06c726dbcc71da	21939961187	released
585ce781-e89a-4226-a6b0-b9863f775b1c	8c42855c-0945-4b04-85e8-c60b38c5a1ae_wxs_gdc_realn.bam	ede829eddaaa0b7d4d2c21e70348cdde	6844896915	released
0922e300-1507-4864-a655-1f27bf453b63	0c7aca3f-e006-4de3-afc2-20b4f727d4fd_wxs_gdc_realn.bam	bffc3618e00de3a048ed397a912fed25	19487244824	released
cbc33602-5799-4cca-b9f2-5e9976af03d3	6dbe6f80-7c36-454f-b310-ba07c345c733_wxs_gdc_realn.bam	0616995ebceb6fa89120ad3f7ea6e3ab	10656586116	released
69dfe456-70d4-4ec4-a8f5-d457fe1b0322	f3d2189a-2b92-45c7-8e70-122780dca8f1_wxs_gdc_realn.bam	a11410fac9edae046dbea76a7be4619d	13650489255	released
d05f9f2a-7de1-4273-93cc-971def9cb79e	d78271ef-3ffc-4ae5-aa66-c962e13b1571_wxs_gdc_realn.bam	ee73cd568216a8f0014c3046ced40bbe	17916856999	released
6deacb06-0b5f-4410-995c-12f2c7b7c010	51ebb569-a35e-4f72-8bcd-000d05ca9603_wxs_gdc_realn.bam	a718cf5ee403f08478e4ba0bf1971315	11107098664	released
71a7e8d0-bdb9-4a11-b86e-16774150bd57	2e7d1891-7bf8-4459-979f-9ffa36579f3c_wxs_gdc_realn.bam	1332c389670d9343d4e0bc466471b715	11052455185	released
f1067dd6-e653-4691-a406-163aadcf3357	23cf78b3-3383-43b9-a00e-fefa5cbf34b7_wxs_gdc_realn.bam	38a1075e57c0e749804097b3bbe0170b	7760527505	released
2a3bd211-608a-4577-a355-5e958d2ea2c8	6e6b0a28-322f-43a0-8abe-bff1727ae6b7_wxs_gdc_realn.bam	45fd52b87fab8300d6ecb21d6644984e	12816836965	released
35e4d0ac-8e90-4238-b33a-0e47cc389683	0db69c7f-33ef-404d-9cc2-91928ea6a1bf_wxs_gdc_realn.bam	fa9c9fb53169b07fb79fb63d2fce6a67	16630812901	released
09c214f7-835d-4d07-b259-c74276cc49c5	a795d5cc-1f40-497d-90aa-18d9ed8c6533_wxs_gdc_realn.bam	491603b8fcc56a1f389aed6c999f8c43	10954334102	released
27336cc1-072c-4a0f-9545-cc829834f23f	e4d1d3af-94a4-4c06-b5e0-55a786c1f0fa_wxs_gdc_realn.bam	f92ba4bc8e611394b67005a23297e77d	10964231248	released
7f85f40c-8ef3-4d81-9691-2d6896729afd	18f520c7-c8c6-42ea-a103-64bed0e002f2_wxs_gdc_realn.bam	ff0c78dc49c3bd4e8bb56a56110ba83f	12392950817	released
24672c9b-2438-4fa7-b663-e7002bc3f28e	721fce39-6078-4d04-b4da-590f4b142a57_wxs_gdc_realn.bam	7f10b7b31236f4b75fe073e57fef772c	22212987420	released
2e1b8f24-57fa-4557-8d17-519755602157	73258560-2457-465a-85ef-a50a2b198a4f_wxs_gdc_realn.bam	72080ec4cda1699c5e01304918baae42	20347245619	released
7c2cc9cd-cd02-4b1e-ad69-034067b24614	28d8a3b3-5241-4596-9711-7327780245a8_wxs_gdc_realn.bam	d778a182a721fc759fbad82032d03d45	10715290834	released
083a350e-6e0b-4072-b406-cbe93727870c	7bf15a68-13ce-4b7e-9d6e-d0d8bc8eed4f_wxs_gdc_realn.bam	7bde7d23f36ea270e3e597f7a634a536	13654283162	released
a2dd4822-76be-4cc8-90ba-c82128a72ad6	e79c6e37-c479-45c8-8823-359786f41328_wxs_gdc_realn.bam	8c29088d5f4258d8aa6ae4d879fea56e	10887279368	released
69194b36-6b8f-4682-a517-bb8cca4dc606	b44c761c-c9f6-444e-a490-86e1a901abbd_wxs_gdc_realn.bam	d430a39e67b865e7e9ec6d76217cc9af	12144370935	released
76a01012-3053-416b-b7d2-acc92f6d42d2	7df8db50-dc99-4352-adcc-2312939c1867_wxs_gdc_realn.bam	2398774e6b06306ac4127662da53e893	11510205953	released
53b76f9a-92c3-480d-ba0c-cc0ac750bd16	6711da50-45f2-49c4-bd7f-73db5347f783_wxs_gdc_realn.bam	073e309f8f88a066c5d762e8d9f459f1	8625728207	released
8e1d233a-2414-415c-9c7c-2d9151d98458	390fd418-00fa-4638-8f13-e8cb1d2d9475_wxs_gdc_realn.bam	2b2f510150157c58e4499d00e6447df3	9456910407	released
332b56f5-a159-4976-bf6a-650c9f6a0dc7	a552521e-dc5b-4d7b-9e8f-998539929b7f_wxs_gdc_realn.bam	d53616519e841abbd4fee40fd2db0220	11299539917	released
ed872d4c-b46d-4368-a458-2a8c609c05f8	48202d69-6bfe-4c44-a24d-859b6b850ad5_wxs_gdc_realn.bam	4d4e70a83ddbf9c81c202f0fe710fe62	12731943160	released
37129ea7-afa7-4075-80e2-e7c2f063430b	bb1cef54-4751-40af-ba45-43a9a313bc89_wxs_gdc_realn.bam	c79c17d3a5aa481524fb6f7685ac8481	14466879137	released
de701f8f-fe20-4f80-8004-efa15e0e82aa	eb8ecd73-a631-4193-a59a-d841e08d51e9_wxs_gdc_realn.bam	944705b772ded3e0464e63e27693c803	19287940797	released
5343874f-fc9c-4d3f-ae44-85821ef4bf39	7fe74157-d282-4d3c-9a01-4a894e8a0564_wxs_gdc_realn.bam	d042e30efe4f71b246cee96982045b86	10823143379	released
955d432e-d3f9-4d86-ac21-c368cf5d1529	1d3c0ff9-d149-4d21-8955-5fb849fc5462_wxs_gdc_realn.bam	d6ff7a42fa0c59b53b914cd1cb613678	11497591704	released
5bb03225-5de2-4b29-b806-b3e6f0f93f4b	a26ae277-b5b8-4c1e-80c9-34e2ffee09b7_wxs_gdc_realn.bam	aaa226eb315646af32ac479b0c7dc4ac	12084586017	released
ad0e8c75-27ef-4172-b8b3-438dd03af87f	e8dea890-442e-4a02-936f-9bf2d284533b_wxs_gdc_realn.bam	b2e8a2a3cd57dc9feeb1275590914555	12044698992	released
4b76b2cc-648e-4fc9-adb1-9fdebf713da7	0db67942-1e14-448d-a7d5-b46e15557cd1_wxs_gdc_realn.bam	8c9ddec6dd3fd7359cae08892e8d23f8	12497116639	released
a390f7fa-5135-4e7d-94be-7a25b0188c9b	520341c0-cca5-4824-828a-a809e019d2a7_wxs_gdc_realn.bam	7dc2fe0af992eb24b9076017a7b3361f	10864468174	released
f04bfb10-795a-49b0-a631-b518c5e05785	40f9b621-c4d8-46b1-9d14-059f166891d5_wxs_gdc_realn.bam	1c3ba72e5703550431845446f4321c64	22162660525	released
d189ebbb-9a72-454f-977c-e86364eec3b1	e3eff03c-3a3d-44a7-bda5-b5059929f2f0_wxs_gdc_realn.bam	491210e72c2c667c0f2a7d71a84a0bb7	8722936323	released
d8481f12-9d1a-4e95-a4ae-734988596d3d	acc629cb-ad03-4cec-9b21-922e4932ef3e_wxs_gdc_realn.bam	c21bab113d33141d150e7e282eff423d	15588142469	released
42012ffc-c42b-4cac-84fb-d1e8cd2e5a4c	a6259b4d-2662-4b55-b88b-2c22131f19c2_wxs_gdc_realn.bam	67e4d4603ff7d06fed0a789c53a01951	8358348251	released
aaa711ff-23e8-47d2-b40d-c38f48ce486f	df922c85-5a10-487f-a9d5-220d5090e2e4_wxs_gdc_realn.bam	549a8d456e9ec43794c5cb968058fa1a	10581754061	released
a46bb31c-6429-4e24-a4b6-ea6e0dc9b5dd	5f706dc3-ba67-4c56-8437-559080e34eb6_wxs_gdc_realn.bam	1907609d33ae8ef9b2137ac1025fc8bc	10689628912	released
5cb4d82b-2c74-4a07-99c8-eddf0ce31b93	f8c0c71e-7cb7-4da7-8f9a-367095bb8ad6_wxs_gdc_realn.bam	5b5da2e408d2332f56c714ff62e31d72	10839225801	released
